Original,Predicted
137.6,96.65751
112.1,95.27389
95.6,105.994675
134.7,106.68518
139.1,99.44406
99.4,92.98719
117.3,107.34854
108.5,103.8615
145.0,110.13979
78.2,95.94673
149.2,119.073204
101.4,93.20957
130.1,107.8942
146.0,95.58382
107.6,121.97791
90.8,98.35439
128.7,109.56292
121.7,99.95324
117.1,118.53925
127.2,82.66989
90.1,120.09789
147.8,101.4674
111.8,100.695854
65.0,124.065125
115.9,97.6985
114.9,89.693275
109.9,105.52766
147.4,91.66396
102.6,95.56636
87.6,110.689804
153.8,85.86019
102.9,111.911835
132.5,107.33458
114.7,72.34626
124.2,115.14523
117.8,99.79623
115.9,105.45234
98.6,116.91051
128.9,105.016594
102.1,87.51223
113.6,122.91089
108.7,91.64634
129.3,113.66871
153.1,96.76088
114.3,105.97361
135.6,108.311806
135.4,106.69605
101.6,108.68803
130.8,117.36475
122.3,103.75774
89.0,115.446495
122.0,103.25637
133.0,106.79608
100.0,121.414215
134.1,100.01223
137.5,106.96482
171.0,117.931015
212.8,94.00566
100.0,116.887245
