Original,Predicted
119.9,98.8063
141.6,117.18278
124.1,105.1499
90.8,114.623695
79.7,113.77508
111.9,99.40147
130.0,106.37563
107.2,102.89349
120.0,89.88333
114.8,104.76021
133.0,107.854744
115.1,112.82549
111.8,119.325676
132.2,92.50769
115.2,87.18568
119.0,111.50606
122.7,120.60283
114.8,112.08827
116.3,117.61007
99.5,110.80528
137.0,127.360825
128.5,102.50234
112.2,111.11891
98.1,118.10429
120.8,117.823555
118.0,108.262314
115.9,115.43942
127.2,100.767654
111.2,111.28893
100.1,98.70471
111.0,121.6086
112.4,116.79469
137.6,105.09533
94.3,84.32703
121.7,115.81949
126.4,97.87054
111.1,115.50587
130.7,109.42973
112.4,105.145294
103.0,106.07266
110.3,105.214966
116.3,105.672966
121.5,122.34994
118.6,87.15565
102.7,110.22434
117.4,117.703575
86.3,99.85518
97.3,120.93939
108.6,92.027534
131.9,91.37862
123.2,81.85733
117.9,97.49554
125.4,102.19686
105.9,111.63899
107.8,101.92553
110.7,110.653114
