Original,Predicted
117.9,78.68549
105.9,96.03514
97.8,80.57608
116.9,81.69317
85.8,99.84991
85.5,101.16193
112.2,90.38815
122.8,97.558235
83.9,88.427704
97.6,88.51517
102.2,103.5455
123.9,105.23434
96.1,87.44427
134.0,110.28637
112.8,87.34677
129.6,103.136986
106.4,102.169365
121.3,129.09145
93.0,97.16771
84.8,117.12215
126.3,103.40644
104.2,115.914085
115.4,100.08353
107.9,110.62959
130.8,113.12213
92.3,112.93918
121.7,112.49931
134.3,109.573814
132.8,110.771645
134.9,95.38431
139.8,127.881065
119.6,119.44506
83.3,132.02805
111.0,124.74802
92.5,131.49214
106.4,111.12008
115.0,105.5036
90.9,120.03415
119.8,113.76412
126.3,109.400986
132.8,122.19555
108.8,109.71466
88.3,101.77676
91.5,117.52104
136.6,105.89557
70.4,101.64169
131.6,115.44148
118.3,80.67883
127.1,123.41395
116.4,100.45105
106.6,128.01614
122.7,112.19084
120.7,103.9363
94.0,103.64044
117.9,130.83604
