Original,Predicted
117.4,84.83768
122.4,103.781136
171.2,91.04652
114.1,105.142624
145.3,117.91301
106.7,99.93609
98.4,130.07587
81.9,112.050705
118.3,106.08175
135.9,105.919136
121.8,99.9584
98.7,94.52715
123.7,132.0271
117.8,97.224
102.1,121.65123
96.4,96.25216
119.0,98.45591
122.4,80.968025
121.7,99.565094
125.8,107.01578
123.1,108.4764
113.4,96.90387
105.8,112.99559
121.7,111.49566
113.8,100.865204
122.4,98.1779
117.5,104.2705
124.2,113.048485
139.2,107.47067
128.9,113.07808
150.9,115.66987
134.7,110.03991
126.2,117.10522
119.9,122.8727
131.0,124.925
118.9,123.4337
96.9,122.254715
115.9,117.98069
106.3,121.98323
121.1,114.44944
100.3,113.848885
81.3,115.84501
129.2,103.16854
114.0,94.12571
127.0,106.43133
112.8,90.88596
125.0,96.1629
113.8,99.050575
128.3,102.962875
128.9,105.26057
125.1,105.07895
126.7,89.4632
136.7,121.431335
114.6,111.96888
125.7,124.41754
111.1,110.60889
107.3,125.805214
114.3,107.75897
108.1,116.12887
148.4,112.52608
122.6,103.33769
119.7,115.63827
142.0,114.74023
129.5,112.505165
125.4,119.78627
133.8,111.8201
134.4,114.606
111.8,119.17922
131.1,113.7319
117.4,131.90094
79.3,125.86223
153.3,111.357925
105.7,113.31691
107.2,123.45563
87.3,94.64017
111.5,121.92663
108.4,100.44169
94.6,95.540405
59.9,97.0172
