Original,Predicted
105.5,84.81017
106.6,99.00023
59.1,101.95473
109.4,104.38087
121.3,82.029564
109.8,101.87746
94.7,91.040634
132.9,91.67829
121.8,106.07298
96.6,90.917694
108.3,105.326164
117.5,116.220535
103.5,88.70822
117.5,110.970924
127.6,116.04812
85.7,116.89576
128.7,106.73784
102.1,117.47526
111.6,130.00385
109.6,97.27631
129.2,117.26537
88.0,112.51664
101.4,114.369774
89.9,108.88015
143.1,127.73281
140.5,82.92851
84.7,123.52889
106.6,107.07426
91.7,115.14936
120.1,118.33236
127.5,110.31096
99.4,101.06815
82.5,107.809326
90.5,99.85952
109.9,121.976715
100.6,117.68032
107.2,88.96177
111.9,100.261765
105.4,95.92426
118.5,108.76921
78.8,114.14986
104.9,109.780914
110.9,89.61438
123.2,101.78188
99.9,100.59423
131.1,107.22904
106.8,102.9966
122.0,120.89819
83.0,103.01958
84.4,129.42322
119.6,91.939224
115.4,106.7576
117.7,103.89933
