Original,Predicted
101.9,86.08302
124.0,96.07268
127.3,104.061806
109.1,106.16253
96.1,106.04581
102.2,103.9727
94.8,96.91164
111.1,107.4084
116.8,93.84254
108.3,94.161514
115.0,93.83629
105.3,108.57919
109.4,116.984245
103.4,103.612976
122.9,99.96975
104.7,98.32578
86.8,100.73685
102.9,103.13004
123.5,107.773315
131.6,97.42186
103.6,100.66549
138.4,103.36826
83.4,103.25003
113.4,116.01556
129.2,103.886986
123.4,115.26706
94.0,88.916245
80.6,108.01347
87.2,114.860916
125.4,116.246445
107.0,82.43619
94.7,114.20847
92.8,75.955666
105.8,101.26265
127.1,101.88066
95.1,99.997116
109.9,92.15011
100.6,79.51346
117.6,93.688705
84.1,102.83279
88.7,106.12389
114.4,86.43801
88.5,88.31448
108.8,89.61745
123.6,97.00317
148.1,89.268616
100.1,91.83401
132.3,102.57688
112.2,107.18569
146.2,111.67745
108.0,88.5431
131.4,132.57509
121.6,96.42864
117.2,128.85924
106.6,118.77078
105.3,146.0426
117.4,107.11248
134.9,125.14895
129.2,106.81356
106.9,134.17654
107.2,113.58425
107.1,129.18394
120.6,122.689835
125.7,112.16204
138.0,109.50668
136.2,106.89397
133.4,119.89782
99.1,133.39613
102.3,140.33824
120.3,118.72463
105.3,118.56395
99.4,109.79818
123.7,112.09246
98.9,113.65767
105.9,122.63132
120.9,110.683525
138.1,121.146545
106.6,95.26269
113.2,105.54579
106.7,114.641174
106.0,117.49593
87.8,99.12281
127.6,118.69809
106.2,91.84423
110.6,106.072495
105.9,98.40707
