Original,Predicted
105.9,119.012314
104.4,90.66801
105.2,98.31555
110.0,91.81904
119.1,83.91394
102.6,103.51077
114.7,107.903725
94.1,102.23922
96.9,102.05441
111.9,95.31181
108.7,110.91018
117.4,105.90307
93.4,104.4914
119.0,115.42657
115.0,112.85195
113.1,113.34243
105.6,113.385315
126.7,111.421646
102.0,105.171745
111.8,125.37619
115.2,110.56258
76.1,130.9649
132.5,105.67087
114.9,108.94915
99.3,126.34958
104.2,105.48886
105.9,113.753525
98.4,123.81401
92.1,104.14367
108.9,107.95802
88.2,111.47008
113.0,83.86703
110.3,109.374
104.0,115.04504
107.0,95.393234
74.1,106.77558
117.7,110.37412
88.1,91.33793
