Original,Predicted
123.4,88.222694
113.8,106.256516
107.6,104.02315
115.6,107.73593
138.1,96.87385
146.6,110.72577
126.0,94.40579
108.6,130.9943
111.9,118.67884
129.7,111.84272
119.9,114.471146
131.7,108.85826
139.8,99.48357
101.6,111.70998
116.8,127.9032
125.1,127.165085
113.3,123.72762
115.7,99.62764
117.3,101.03432
120.8,116.92821
136.5,103.15704
126.3,110.21059
107.6,126.55164
140.8,99.73261
117.6,106.98443
111.3,125.378975
136.8,102.74022
102.7,112.91762
135.2,114.799515
99.4,98.348816
106.0,133.7998
115.0,101.98948
120.8,98.63148
130.7,109.31478
136.0,98.69534
135.1,95.43937
93.4,122.71613
113.8,103.83347
148.8,119.95622
110.8,98.30927
127.2,99.90989
100.2,100.379906
115.1,124.02442
108.1,103.76342
107.7,119.342865
124.1,107.984
107.1,80.50375
118.9,93.84819
139.0,114.400826
123.0,94.98369
121.5,111.607925
96.4,92.25614
107.8,115.999794
112.5,97.07155
107.2,96.85149
110.0,100.25444
126.9,87.90697
115.5,92.98781
105.9,112.670296
113.4,100.02858
125.3,105.59926
105.3,84.417404
118.6,95.05566
128.4,94.432465
129.5,99.031265
116.5,94.03832
137.5,115.17248
103.2,105.90886
128.7,111.35769
123.5,96.913536
119.4,127.17175
120.9,95.502525
120.0,113.17659
120.9,116.606285
103.3,117.75269
