Original,Predicted
118.6,128.79352
131.7,128.11272
116.7,117.668076
125.0,101.4293
143.3,123.69837
110.5,114.48939
118.0,114.43448
107.1,116.47696
141.4,122.636345
129.5,111.46363
103.1,114.80376
133.2,116.38003
50.6,111.723785
110.8,117.19931
111.8,104.340965
111.5,107.35122
96.5,91.57983
88.5,97.872345
130.5,105.517395
95.1,100.401215
77.3,94.833595
102.0,103.963455
39.099999999999994,76.70061
131.3,95.975075
117.8,77.099304
119.0,98.22977
126.4,76.43437
104.2,89.51274
116.5,106.40116
130.6,95.61914
93.8,91.17795
115.4,106.045235
131.6,75.3344
47.9,115.882095
117.7,107.01734
95.8,94.08808
103.2,113.68004
91.1,81.60579
74.3,100.03103
112.1,99.17644
150.0,82.13317
123.3,90.30477
111.2,104.47956
129.1,76.32825
110.7,109.599014
106.5,102.878914
129.2,103.338
130.6,101.94405
125.0,95.087524
90.4,106.42138
121.2,125.03895
135.2,110.459885
108.7,108.6991
119.4,111.412254
97.4,107.578445
124.4,109.33229
105.8,106.874054
100.0,114.85048
117.5,107.13848
118.6,96.8166
153.1,105.38355
106.0,108.39927
117.1,109.30701
135.4,108.05443
106.0,107.68259
125.5,113.961624
94.8,105.83347
111.8,110.136505
116.6,104.44493
127.9,108.43713
125.5,115.537346
120.1,104.720055
122.3,107.90126
116.4,118.10697
129.2,107.76376
146.4,114.23371
120.0,104.65963
128.7,114.357185
137.5,113.60919
66.7,123.03393
148.4,120.511986
212.8,104.75904
60.0,116.987
92.6,113.97768
87.5,108.59615
