Original,Predicted
124.7,91.23466
129.5,100.51387
141.3,98.28435
135.4,107.8199
97.0,112.96046
104.7,97.30904
75.8,108.659615
103.2,109.156265
140.0,92.6293
114.0,98.34518
106.1,92.86003
122.9,96.04623
92.3,111.71611
127.5,112.93452
128.3,74.29865
96.1,100.4733
111.2,71.769875
109.9,88.23312
105.5,118.254005
132.9,92.34283
127.5,85.45319
107.9,107.819145
112.4,83.35996
107.2,110.596985
129.3,115.45025
141.4,83.75422
125.6,100.921776
142.2,103.91958
124.6,100.026115
130.6,131.7953
120.2,121.516914
124.9,119.28515
121.1,114.52498
104.9,113.44505
112.7,120.14505
110.0,124.164474
117.1,111.88033
131.7,114.22423
116.9,105.58371
122.8,113.50037
128.5,104.42842
133.0,115.233345
123.0,111.277695
127.8,106.14711
127.2,111.78386
117.0,114.52605
136.2,115.43216
127.5,123.04749
112.2,119.896126
126.6,117.30829
100.4,121.37438
115.2,127.2936
124.0,105.258
120.9,115.77877
110.4,108.1497
125.3,104.371574
124.4,114.01015
136.1,115.38073
130.4,98.56671
117.2,120.697716
129.6,103.543465
119.7,113.281006
153.3,123.23563
120.5,111.42264
106.5,120.29112
91.9,118.56702
113.8,125.25884
108.4,112.15761
115.0,111.88869
101.0,89.76921
