Original,Predicted
84.4,81.07162
100.0,101.78169
107.4,104.6084
92.5,59.71085
107.0,111.596176
104.0,100.43643
105.9,109.31645
133.6,99.25333
72.1,108.12225
107.4,109.44509
100.4,95.464325
100.3,114.21618
91.0,102.99715
106.1,104.42274
118.5,104.4032
117.1,105.63705
104.7,104.451164
0.0,122.02551
89.1,100.4548
112.6,91.43766
116.3,99.694984
94.9,78.01888
102.3,93.423645
106.9,96.4812
93.1,106.54923
114.0,104.70827
108.6,105.65257
96.6,69.33656
117.1,101.61601
94.9,111.19038
106.5,117.362175
101.7,102.79244
113.7,111.98581
109.3,108.2186
104.3,106.89192
117.3,113.11654
95.5,113.29631
95.4,109.951866
108.8,114.776985
126.0,107.75119
109.7,109.05145
124.1,109.79124
101.7,113.57815
152.0,120.4948
137.9,107.58738
118.6,127.43874
110.4,114.16061
89.3,123.711494
123.4,123.99231
99.3,123.0036
107.3,119.86596
95.9,116.557785
132.0,112.9755
85.5,120.641846
124.6,126.86922
123.8,107.38381
123.6,121.70628
