Original,Predicted
93.5,102.19799
116.2,105.359085
96.1,112.73877
103.5,114.76656
85.2,82.687874
117.6,103.216805
122.1,87.57315
118.8,104.65948
109.9,101.00374
99.3,100.41802
126.8,96.959114
122.4,104.08206
103.7,99.9638
76.6,102.64721
91.1,97.57136
131.6,102.2678
132.9,99.82754
90.1,98.88702
143.8,101.08917
127.4,92.369354
97.4,116.02768
169.7,105.928345
132.0,102.8356
133.3,105.29282
146.9,97.08329
97.0,128.39436
111.6,129.46364
100.6,103.2218
93.5,128.83862
187.5,111.20337
127.1,89.7934
79.9,133.96101
