Original,Predicted
86.8,102.32159
128.5,100.804276
131.8,84.873505
118.0,120.00773
145.1,87.538574
126.8,103.140175
125.1,102.77987
122.4,112.059685
118.2,127.5365
110.7,108.95324
116.1,95.61736
130.4,117.00565
112.9,118.79041
128.7,108.29064
112.8,121.23457
92.9,121.92003
105.3,110.5011
109.2,107.28965
115.5,101.91588
140.3,88.06726
139.8,92.1822
107.4,110.633125
96.4,103.48215
115.5,118.41879
137.3,106.90331
132.8,85.89005
109.5,96.54574
135.5,105.51442
120.3,104.3707
134.5,130.63695
129.4,119.137695
102.5,115.75481
122.2,103.28803
126.6,109.46144
119.0,126.966705
102.2,117.96142
138.4,105.455734
113.1,115.4155
119.7,114.84717
108.9,108.06316
121.1,125.689125
118.9,91.54979
94.5,111.65161
122.7,109.878105
99.7,101.906265
106.8,95.965096
100.8,103.44787
128.0,99.4912
