Original,Predicted
119.0,119.832855
106.6,104.3206
92.7,110.13365
109.5,113.79702
118.9,87.61049
109.2,106.83193
102.2,105.926445
108.8,98.43698
96.7,105.66491
138.4,95.76424
113.7,95.22924
91.8,106.716934
87.5,85.764496
103.6,105.70814
126.9,99.31077
118.8,89.640724
119.9,88.13649
96.1,97.11075
114.9,96.09216
125.1,114.48782
110.4,108.624115
121.9,91.664505
122.4,90.10736
124.2,105.690506
86.0,117.49987
116.0,119.016884
112.9,109.426155
145.7,103.20889
125.4,93.02332
94.6,124.3575
119.6,107.47521
111.8,117.76455
116.0,119.450325
105.3,111.36315
140.1,93.99907
121.1,103.97197
110.0,112.45084
136.7,125.2943
111.0,124.30694
120.8,105.92409
112.7,113.553154
94.9,121.38713
100.5,114.540474
112.5,100.365974
125.1,119.48338
128.5,103.8753
110.9,97.6006
88.3,123.29364
104.6,108.19553
119.5,109.037735
112.6,103.41595
124.3,87.92433
108.6,92.28231
91.5,108.037476
124.9,110.611755
136.4,109.95605
134.6,105.44829
100.5,86.71989
81.5,111.08816
118.7,118.81136
121.4,103.5459
119.7,111.104706
133.1,95.693535
112.2,90.878395
100.5,118.18315
96.3,121.82906
121.2,125.882576
102.3,96.23839
