Original,Predicted
108.8,105.38309
92.3,106.456604
113.6,99.02699
107.3,102.93103
90.0,101.05767
111.2,118.92229
117.3,102.81186
104.5,98.80497
122.8,92.857
115.7,107.136116
88.6,120.18231
117.5,103.33495
100.5,114.79866
83.0,122.168205
85.8,92.13361
122.6,108.92954
97.7,103.18753
122.4,97.86875
118.5,99.05629
95.9,121.42173
95.1,91.744354
102.8,119.240135
111.6,107.60869
111.8,89.91226
97.8,89.67131
88.7,121.275215
121.9,100.922615
110.1,110.908585
100.8,117.351204
85.6,95.71352
124.6,106.25725
110.3,95.78673
101.5,113.70464
103.8,104.1177
122.1,109.92805
122.3,91.982544
109.3,120.79911
128.4,116.015915
117.4,113.92955
105.8,108.465546
91.2,131.76602
81.9,128.60771
108.6,113.08526
125.1,100.54841
110.2,111.36429
92.4,113.4431
86.6,108.368614
106.5,123.35812
77.4,107.97443
113.8,103.28193
106.2,79.115486
91.9,89.25563
108.8,90.7561
98.6,111.18642
107.4,106.99447
99.2,88.38118
128.3,92.09896
104.3,100.368416
113.7,92.39114
98.5,107.77206
111.8,122.72418
103.3,95.282715
113.4,119.47729
72.4,100.2478
