Original,Predicted
80.5,107.607155
111.1,100.62103
109.5,103.14018
97.6,98.75414
110.2,98.64316
133.7,104.81082
154.8,102.138954
106.0,98.546684
85.1,108.77601
114.1,100.44098
107.0,94.62098
111.7,105.630005
105.0,96.928215
69.9,97.67926
103.7,97.92685
84.8,96.25491
112.0,117.44745
129.9,76.44031
117.7,77.45216
129.8,91.79119
114.2,93.375916
90.3,108.093124
92.4,106.18425
144.1,83.42189
122.1,96.31691
101.6,90.65851
125.2,98.740555
127.9,118.646194
105.4,110.63989
122.1,115.92742
108.4,110.08619
103.1,105.28647
141.3,92.30928
125.6,120.911934
157.8,118.2574
108.2,95.95093
117.4,132.48216
92.6,120.76651
100.4,123.1998
109.5,110.26251
104.9,108.31513
131.7,92.56936
121.9,111.18618
112.4,108.41647
109.5,126.06017
103.2,107.1273
121.7,112.424355
130.4,93.78049
117.6,100.70956
114.7,107.60023
127.5,105.50575
119.7,121.719376
118.0,118.769066
122.2,111.95744
112.8,114.728455
108.3,109.680176
