Original,Predicted
116.9,108.90172
107.8,95.09508
119.8,112.07924
106.9,102.43822
111.2,111.03995
102.7,108.38404
127.0,104.170525
100.1,96.412605
119.3,113.82942
147.3,90.843285
109.2,107.6994
68.9,102.61694
100.8,110.11209
112.5,98.847336
117.2,98.20614
132.3,79.470055
112.9,102.705154
126.2,93.57819
100.3,98.65987
103.2,126.897736
105.7,101.24574
156.8,83.94017
108.3,88.40103
109.8,109.79044
114.6,98.91063
105.4,125.723045
110.0,101.15575
152.6,109.46882
114.7,93.95435
122.8,105.83123
100.3,94.05131
124.0,141.52081
110.7,99.2665
124.5,110.344185
159.0,101.76066
130.2,103.887405
107.7,108.411514
130.4,133.75063
123.2,117.61162
131.7,124.42319
130.3,102.228966
129.4,124.8902
83.9,113.8983
116.5,122.11824
146.0,126.68164
101.1,120.89849
126.4,100.71082
102.3,110.5319
114.3,121.37642
112.4,105.44731
133.7,115.21918
116.9,108.586494
109.3,92.874596
125.0,103.561806
136.8,125.73161
123.5,99.5814
152.4,117.45322
96.5,103.13406
130.4,125.42217
84.4,103.854385
113.4,136.49452
119.9,98.20274
103.7,108.845535
128.2,100.60002
120.3,109.72034
140.4,107.426926
103.1,118.73635
118.5,102.676895
90.1,113.96575
130.9,101.78199
73.1,94.69837
117.8,116.97905
127.2,78.00717
124.5,114.27324
77.1,89.76946
101.9,119.77651
