Original,Predicted
98.1,107.148415
108.0,111.16783
85.7,78.70587
124.5,132.76154
160.0,111.69131
0.0,117.820564
66.7,126.55955
120.0,96.54718
120.3,110.067856
97.5,97.62884
107.0,102.13936
109.3,109.08458
101.5,103.598274
85.7,111.02806
113.7,129.3541
109.0,81.757095
20.0,103.54442
88.3,115.412926
96.2,106.67574
75.7,107.13819
92.9,94.472946
122.8,102.12504
102.0,101.54354
89.3,98.30476
96.2,107.44992
69.5,114.28745
50.400000000000006,87.42355
103.2,101.81352
109.1,100.84557
118.4,96.00874
112.4,95.11279
96.9,113.7206
108.0,110.25877
101.5,107.399155
109.6,112.956474
97.8,104.27255
