Original,Predicted
112.9,103.8355
146.6,100.83698
133.6,101.58381
89.8,103.85693
92.7,114.80364
125.8,108.78765
104.7,118.680084
103.9,115.27282
103.4,98.89986
57.900000000000006,94.37656
101.9,99.75327
117.4,100.55461
68.0,106.12054
93.0,80.13303
131.5,77.94405
108.8,98.24318
138.9,86.70552
121.5,86.0814
87.1,106.791145
57.5,81.39846
112.6,102.55605
153.4,99.358444
115.9,77.40225
125.5,85.42894
142.4,109.26521
131.9,107.49695
121.2,120.38857
110.0,118.88254
98.0,111.58707
122.6,93.798164
91.4,107.69958
97.5,129.21887
117.3,101.739136
111.4,109.14943
112.5,111.413475
133.7,107.664894
108.3,106.81323
128.3,108.1499
92.3,96.05252
141.5,121.297874
93.8,92.511215
146.0,111.37768
143.5,98.55799
124.7,119.594635
82.2,105.89516
115.6,130.98087
149.1,106.16112
144.6,119.74535
111.8,95.58411
135.9,129.94853
139.7,105.02037
103.2,134.0497
104.6,129.05098
105.0,123.88154
106.6,104.577515
95.2,106.37267
110.0,118.67282
129.4,114.53939
136.4,100.47658
128.1,109.55646
126.7,118.79029
106.6,107.81984
130.7,114.15331
78.4,108.22196
123.8,117.70526
102.2,94.28938
107.3,114.44475
121.3,101.60724
111.3,115.92504
108.7,108.5108
119.6,110.07269
