Original,Predicted
60.9,102.63304
110.9,95.107414
121.3,93.99389
103.4,108.14081
101.1,106.77739
110.5,101.14685
101.6,104.95868
123.9,92.4253
138.5,98.82335
94.8,113.16853
114.5,93.03715
93.8,106.6307
107.1,118.52138
103.6,101.400406
104.7,105.5734
93.5,103.789635
126.5,101.8939
114.0,103.33486
126.0,116.14916
33.3,96.45549
130.8,114.90554
115.5,86.89426
106.3,110.48632
114.7,87.0062
0.0,105.62695
144.4,98.89146
109.7,85.75368
94.6,105.7715
120.4,86.61934
105.2,74.91195
120.6,104.777534
184.4,98.28529
133.3,97.765396
116.3,118.44698
75.6,73.14229
133.4,137.19199
125.0,109.2649
139.7,110.35783
123.2,108.46576
81.6,115.83849
124.5,113.86253
93.0,130.5837
103.8,121.0399
106.0,104.80215
112.5,97.1647
139.7,108.72211
160.7,106.83377
132.0,114.906746
138.7,118.49883
144.3,104.57029
108.0,128.24634
113.5,117.285774
106.8,118.1208
106.6,120.747185
105.4,112.01744
115.3,118.63164
100.9,122.858505
134.8,114.419014
97.0,110.96636
111.5,122.77507
136.4,102.20941
96.2,112.31728
25.0,108.17627
134.2,106.85898
96.7,93.06372
133.6,108.41385
145.5,77.141716
