Original,Predicted
119.0,111.14198
123.9,95.97051
81.0,103.79064
113.6,97.77033
120.0,111.832016
114.5,104.611565
139.3,108.84072
122.4,102.8988
117.5,108.069565
103.4,103.408676
148.2,120.50439
122.6,116.71327
109.8,108.77831
98.6,113.92247
86.1,125.20205
140.6,113.25424
101.5,114.9258
142.2,116.38151
125.8,103.633446
105.3,114.56069
146.3,122.1365
104.2,117.92925
97.4,120.28443
91.7,108.72002
103.3,106.9871
114.7,117.779945
91.8,100.72235
134.4,115.30035
138.1,106.597336
119.4,105.77236
82.9,119.49679
0.0,113.86388
110.5,109.00545
90.0,82.11742
