Original,Predicted
138.3,131.16446
108.3,102.30277
133.8,119.245224
138.6,93.29169
81.1,115.43705
97.6,114.814384
132.3,117.73833
102.1,94.67276
151.9,118.412155
125.2,88.01803
118.3,131.8663
126.6,97.44893
114.0,126.23707
88.3,129.38933
117.8,97.26091
126.1,94.67944
103.5,120.04109
115.1,91.92204
125.0,122.3807
99.0,113.398636
92.9,106.39003
98.1,109.061386
94.0,106.051476
92.0,81.75405
95.6,91.829185
98.8,97.25961
98.0,82.078156
120.3,86.307625
141.0,91.86252
116.6,83.2697
105.3,87.33699
97.6,95.07924
102.5,100.970146
107.9,91.60994
116.0,91.488434
109.3,91.02171
134.4,91.47998
98.3,98.399315
122.5,122.82226
113.1,98.8549
99.8,110.18158
146.0,93.34796
101.1,95.87562
136.6,109.574036
124.2,97.083435
124.6,116.3947
127.3,116.38648
125.0,107.589005
123.0,119.56366
98.8,117.73966
121.8,107.445274
128.0,127.93799
114.6,105.82463
129.4,119.49461
118.8,115.42251
102.5,121.1668
110.6,117.61514
