Original,Predicted
120.9,95.48645
107.2,109.04493
119.4,109.48862
127.3,87.29511
86.1,125.64851
89.2,112.363205
107.6,105.79236
114.3,104.80314
103.4,92.45944
129.5,91.38201
103.7,102.32702
112.5,104.775055
103.0,100.15863
131.2,124.39828
124.3,82.94902
85.3,97.86556
101.5,106.02922
121.2,111.089714
123.5,100.12207
111.4,111.13709
132.6,100.06724
104.3,108.12981
120.6,110.20151
110.3,115.77683
110.6,130.99661
108.8,91.40756
99.0,107.32024
117.5,113.952194
136.8,111.60399
117.2,103.557686
124.4,123.39726
100.8,103.491196
90.6,129.45097
94.7,110.3393
113.6,109.04991
119.2,98.150024
96.6,89.242676
116.2,101.39631
119.2,112.88591
124.1,108.65319
112.6,107.98225
101.7,105.11712
105.7,98.84019
107.4,99.957184
94.0,108.211754
84.7,111.002365
102.7,89.789955
92.6,96.701485
130.4,97.11933
117.9,88.60272
142.7,101.60243
104.1,82.650635
118.2,113.37742
101.4,101.00631
117.1,114.511
133.1,85.7525
113.6,110.028534
120.9,97.87222
133.5,124.316505
105.6,119.50228
100.4,139.48924
97.9,108.7553
129.7,123.77763
134.8,95.14815
97.5,110.084305
102.8,123.71627
118.7,110.72914
120.9,116.12922
113.3,118.55379
126.0,104.675224
111.7,103.5157
110.3,105.56938
115.4,119.62475
109.0,130.45471
97.3,104.066414
110.5,104.22195
102.1,109.97996
97.2,113.747665
132.1,98.49397
119.7,107.03711
143.5,106.09552
99.3,95.75109
104.1,125.37306
110.1,107.00244
106.3,110.475784
111.7,105.26839
128.9,101.45895
98.1,93.99621
96.7,123.40853
86.7,104.61
