Original,Predicted
107.0,72.64397
120.9,82.71301
161.3,84.521965
106.9,101.81598
132.0,120.287544
109.2,100.02588
102.8,112.4008
130.4,101.16286
108.2,118.80804
89.2,106.61884
127.3,104.5405
87.8,106.81928
97.1,138.46501
97.9,88.10404
124.9,117.7518
123.3,89.08141
113.1,93.188896
121.9,109.62863
110.1,106.452255
112.0,96.49115
115.4,118.00944
106.0,99.02485
105.6,103.897026
107.1,99.97085
108.7,115.13618
121.3,111.539246
106.0,103.68319
150.3,113.80993
110.4,98.75187
102.1,118.75662
106.4,108.328125
114.8,116.95836
111.5,103.59042
117.5,105.75275
94.3,102.95414
113.9,117.15401
133.1,94.3329
128.0,127.73945
142.3,104.833786
117.2,103.968925
103.1,118.61103
102.5,120.56773
117.7,119.86659
122.4,116.16555
109.2,100.46169
104.9,109.619514
123.5,121.12557
106.4,114.6216
92.5,126.32453
112.3,109.12971
122.9,102.27533
100.9,98.66756
115.1,105.49321
99.9,108.40797
111.1,110.45754
136.3,94.06629
97.6,111.20983
134.5,107.41466
104.5,88.52471
94.8,120.31241
118.6,109.58609
109.8,103.06444
109.7,110.003494
136.0,94.90192
