Original,Predicted
114.5,94.66611
106.8,97.17604
126.9,107.76917
125.9,86.83352
123.3,116.96458
97.0,107.15591
89.0,119.48738
93.5,111.090195
114.1,108.816086
112.5,90.61722
109.9,101.50846
118.4,92.931526
118.1,110.128044
107.7,112.30651
99.1,115.033325
116.5,101.95283
86.3,93.65314
104.6,98.22997
120.1,97.10948
113.6,106.38885
105.5,95.49603
115.8,106.614075
121.5,108.6106
109.4,105.0534
109.6,98.761475
100.1,114.33584
108.7,97.785965
91.7,100.27107
114.4,113.21654
97.1,98.676674
107.6,102.66538
128.2,94.25519
92.0,108.46244
88.7,101.86406
91.1,98.44454
115.1,96.91282
149.9,89.329575
142.9,76.99318
131.8,104.500694
125.0,100.69021
108.2,119.02942
124.6,139.43747
126.2,109.21966
142.7,112.31679
105.0,105.08974
100.6,129.8142
87.6,140.85364
123.9,142.01698
97.1,111.86813
137.4,120.23264
133.4,87.65662
102.8,123.1593
105.8,111.91145
107.1,134.17088
97.3,111.2726
99.4,102.463715
108.5,86.2699
102.2,111.75129
106.6,88.15092
91.1,109.84988
133.6,115.69396
110.1,85.3354
118.4,103.93803
121.4,92.476555
128.1,105.71142
108.4,98.578094
122.6,115.90715
112.2,105.73905
120.4,120.9745
101.2,95.68857
