Original,Predicted
87.1,87.57301
108.4,109.38008
105.3,83.53368
109.2,79.39465
125.5,116.244385
93.3,101.73832
86.5,83.53928
121.2,98.21359
115.5,94.377914
104.3,95.205444
102.6,86.81104
101.7,102.618454
110.8,99.207794
97.6,96.60848
126.8,107.21666
136.7,90.37353
143.5,92.29517
97.7,105.85141
113.9,116.23274
111.6,105.74882
88.0,113.43816
112.1,101.15932
105.4,103.991394
126.9,99.00527
82.9,100.33662
129.3,114.17747
107.5,106.89527
76.6,103.867805
107.5,96.05178
113.1,101.59012
142.9,89.122505
149.1,91.520706
101.8,98.78582
99.8,117.36177
139.4,96.294785
103.8,117.96919
123.0,111.02943
135.6,87.818474
111.3,113.49303
117.9,108.21489
113.6,120.01755
94.4,130.04124
97.9,106.132965
104.9,98.76343
99.8,116.03382
134.0,95.54582
120.9,98.972
124.4,114.20007
100.0,99.30143
84.7,114.22628
166.7,107.587555
131.1,91.56476
151.0,105.63713
123.6,97.373085
123.5,119.18943
153.3,123.2162
108.9,122.52215
143.9,128.42537
129.2,110.43219
101.8,113.66744
134.4,137.52197
112.6,122.123085
