Original,Predicted
117.7,101.67378
146.1,105.23841
65.6,88.89108
118.1,119.43776
100.9,98.27966
103.2,123.91257
122.6,80.73564
100.1,101.22652
128.0,97.99826
111.0,85.34172
128.0,112.5324
100.6,123.08316
121.2,90.60653
107.9,110.4658
81.9,115.064995
104.6,101.54702
105.3,113.25697
95.4,97.31946
113.7,104.96044
110.4,95.16961
120.0,112.08141
117.9,89.82198
105.6,112.10593
89.1,107.69656
98.1,94.19907
124.0,101.93486
104.3,99.9817
109.8,93.78227
120.0,101.4813
114.3,107.10564
110.9,110.06888
95.2,111.97212
109.4,110.68548
105.9,94.26332
101.3,100.390205
107.4,109.73778
121.3,100.7702
114.1,101.31797
124.8,110.37874
135.3,106.48606
118.1,112.95341
120.8,106.50312
118.5,116.41784
107.9,121.49794
113.2,114.88842
91.7,114.628784
102.6,123.902824
148.9,106.562645
104.7,110.73916
97.8,124.559586
108.9,106.455605
100.7,121.00318
129.4,109.95502
126.2,96.656746
92.6,113.066444
108.2,98.554825
109.0,99.764046
106.6,133.37039
121.4,100.376274
111.0,97.51589
117.6,109.85589
93.8,98.07151
132.3,122.761406
83.3,111.27394
70.3,107.04895
113.0,94.70951
104.2,101.004715
152.3,91.270744
