Original,Predicted
117.7,104.95336
116.5,116.342804
116.8,97.71058
88.5,120.29098
88.0,119.812584
118.6,94.364235
97.2,100.632965
131.1,104.83172
114.2,83.08424
101.5,98.54507
126.8,96.37333
121.3,102.50241
145.8,108.3585
108.8,85.73932
106.4,101.689995
105.4,114.027435
111.7,107.04901
117.6,114.08759
115.7,106.98578
112.3,95.993835
102.5,112.42833
112.1,107.50068
136.5,119.95574
118.1,99.31894
109.7,103.18682
99.0,101.49239
111.8,112.3889
112.7,105.71846
152.9,106.08028
97.7,96.46887
118.7,108.43949
95.0,95.0009
139.9,135.395
119.0,94.62513
114.6,114.039055
113.8,90.932686
106.1,114.586655
140.6,102.76848
104.1,125.38681
131.5,103.312126
152.7,104.697525
123.7,103.57558
108.2,128.70093
112.1,122.329605
103.7,122.94973
117.9,116.96694
118.2,97.89592
131.0,126.16064
108.0,96.147964
101.0,119.385254
101.8,127.767265
100.8,116.412575
116.3,98.01341
85.6,97.177704
