Original,Predicted
110.8,97.04914
119.5,102.8948
118.4,114.20109
107.7,94.3075
115.1,111.537636
89.5,102.0177
93.6,90.57167
118.6,99.8418
122.5,112.554825
128.1,74.21681
127.9,95.02821
108.4,109.91963
99.7,115.59227
107.9,107.97726
111.7,112.99454
126.9,93.62364
129.6,89.74083
103.3,110.84279
117.0,115.512695
110.0,116.077194
122.7,124.79986
115.1,102.12015
66.7,105.47588
134.6,106.77097
115.2,90.887375
105.5,118.27877
117.5,97.99085
142.9,100.15663
110.2,102.70444
113.8,106.521355
122.6,110.57675
124.6,122.54801
115.6,78.82409
116.6,127.36324
148.5,116.95937
103.9,107.46976
106.2,121.4527
94.5,127.95391
111.5,121.66655
91.6,100.177246
127.5,111.28125
102.9,97.55025
104.3,109.07403
126.6,89.98973
106.4,124.016106
120.5,97.141045
124.3,95.74318
126.5,98.46395
119.9,106.77347
92.8,98.451195
121.4,125.5905
120.8,102.73423
105.7,107.61392
98.5,113.357414
94.0,105.36152
107.4,109.4727
117.3,102.67579
122.1,103.397156
124.2,102.60973
101.2,88.17575
109.0,112.75484
112.8,110.148186
109.0,105.88738
116.4,96.31737
94.8,93.49145
87.9,104.60711
114.0,102.17015
92.1,101.42106
114.7,105.38773
120.3,79.17883
111.4,98.09833
135.1,94.47539
123.8,95.16362
96.2,112.77095
124.8,100.19872
126.3,92.00229
111.3,117.764145
79.7,94.79394
123.7,114.73942
118.5,106.017685
135.5,106.42417
119.4,103.93207
110.7,122.55227
137.1,96.96411
110.6,117.87101
101.2,125.59365
141.5,112.5126
117.2,90.60398
113.7,124.06705
93.2,108.25206
