Original,Predicted
96.2,64.28805
120.6,100.964
126.2,83.33078
131.7,91.15817
111.9,88.89221
100.4,126.21
93.9,97.180916
127.3,118.31183
116.1,88.453156
122.8,114.31096
143.6,88.781235
115.8,113.51492
93.8,120.724434
104.7,124.55217
111.1,115.08016
132.7,103.255356
111.1,87.24142
131.4,118.18784
124.3,103.75145
129.2,120.56624
107.5,125.80141
129.9,123.96733
98.3,100.51646
97.2,119.2277
107.1,103.056244
117.6,124.060295
121.1,97.393105
95.4,111.32057
96.3,110.19347
99.3,111.76453
108.3,97.701126
132.4,103.63907
105.7,86.62155
100.5,93.80849
125.7,95.17137
90.3,106.25762
132.2,111.7137
106.4,82.660736
130.2,106.16136
112.4,85.27376
111.4,112.05953
104.7,114.55441
117.6,110.97805
128.4,94.798676
127.0,116.85781
120.6,92.2615
112.6,125.13894
150.2,110.67572
121.8,121.0495
127.6,122.33885
126.6,112.80318
115.0,124.343544
119.0,122.468864
130.5,128.65263
86.4,127.07845
122.5,124.93616
96.8,101.3545
106.1,140.83932
107.1,97.86904
107.4,115.07586
125.3,104.026886
110.7,98.69846
95.6,105.405075
127.5,114.48087
108.1,83.9571
98.9,115.35024
137.0,90.15908
129.0,100.074135
115.7,105.75806
106.1,100.238434
115.5,123.785805
