Original,Predicted
108.6,72.18316
115.3,89.71163
114.8,84.10139
141.1,95.005806
119.3,99.675476
94.4,110.96677
102.2,105.28442
120.4,96.278404
103.5,83.75716
101.0,119.76868
116.6,100.12946
104.9,107.407524
116.9,103.25836
104.7,114.39111
123.2,114.89692
121.8,89.585304
109.6,103.534256
147.2,113.255394
108.2,102.93347
104.4,114.3282
111.0,113.27103
101.5,116.60191
122.0,114.29191
98.7,98.10073
104.3,117.80192
104.2,106.571556
121.4,102.62913
97.0,117.375755
115.8,104.716095
109.4,91.75239
101.1,111.06325
132.0,92.11984
112.4,108.45465
108.6,102.13538
118.5,99.01133
107.2,106.34286
119.2,117.65265
108.7,95.90265
116.6,116.64831
93.7,105.8569
99.1,105.05689
110.8,114.17123
127.6,106.390205
84.7,94.48145
101.6,110.66344
106.1,91.82358
118.9,112.08373
95.6,87.67707
124.3,106.72493
120.4,83.30216
143.4,100.623634
101.7,94.15731
109.6,130.96051
116.0,90.76417
133.3,115.3164
144.8,101.445724
119.9,119.99974
133.0,109.31045
119.0,127.88579
111.9,134.11348
120.4,141.34732
93.5,117.51811
121.6,120.23009
106.6,107.89911
117.2,128.11232
97.9,119.74304
110.2,117.21578
125.8,112.31163
112.3,111.7519
103.1,103.736336
115.8,114.35061
103.3,95.68536
101.4,116.515495
134.8,98.747025
123.0,107.68751
103.4,100.57462
82.1,103.878845
129.1,123.16261
