Original,Predicted
103.2,121.997856
80.0,98.44399
113.5,111.21759
101.0,104.75898
99.9,101.530304
113.1,97.24517
118.7,106.50362
103.8,104.72108
106.2,106.6153
114.5,93.77192
110.6,106.1546
108.9,93.22013
94.2,109.59962
116.8,106.88435
135.6,99.880196
105.7,107.9005
90.5,112.524445
110.0,107.209404
132.6,107.938354
109.8,107.5667
104.9,107.599014
108.3,108.89294
78.6,105.03689
115.7,109.75392
145.7,109.31689
136.8,104.79024
134.8,94.80383
76.5,109.05417
110.9,131.81032
81.8,109.29089
124.2,115.697205
138.9,95.7594
112.2,95.72657
128.5,104.01141
135.6,121.8308
131.2,124.773766
93.6,125.62337
100.5,105.17037
139.5,118.68579
60.7,101.13807
113.2,117.7884
118.2,108.55415
130.8,114.900505
116.8,98.75717
118.9,118.61636
104.0,116.47744
69.7,107.56751
65.1,103.06971
146.8,118.91345
137.2,70.73809
130.5,100.73299
107.1,96.151794
147.2,123.62068
143.1,108.08117
132.7,121.79798
112.0,114.011215
133.9,112.683655
66.6,99.90192
95.9,141.6919
111.8,115.91807
81.5,124.46365
108.5,94.7397
137.1,108.88814
99.2,113.08498
117.5,109.87826
93.9,97.49148
78.0,125.10858
105.1,83.81294
131.3,94.48643
84.8,101.649124
104.8,88.89851
95.3,94.07241
103.7,120.54511
108.9,89.082825
100.5,105.27256
110.1,95.42957
116.7,86.48403
92.8,99.93637
61.5,114.81092
