Original,Predicted
120.2,94.35551
122.3,98.52564
128.9,82.47832
95.8,119.524826
105.4,103.466934
91.5,110.00905
111.7,100.889084
127.1,94.54836
112.1,78.77672
119.0,98.04752
114.8,103.32246
124.5,110.87752
129.8,112.03527
128.9,98.43369
116.4,107.277306
130.9,103.62422
119.6,112.02721
94.9,128.04797
125.0,113.47696
104.3,113.777664
105.8,115.05523
119.5,104.507706
112.5,114.80861
140.5,111.498795
110.7,99.32671
88.9,121.436356
96.6,110.62929
107.3,97.06876
107.7,106.70905
140.5,91.22821
163.9,88.0481
109.6,104.68055
96.4,108.00113
125.6,126.73921
136.5,116.65594
135.2,96.40674
106.4,99.77491
128.1,116.58329
97.8,106.84093
137.3,131.19693
110.5,126.31202
98.8,120.06603
120.7,92.665634
123.8,115.15269
129.4,116.22852
100.8,115.106026
119.8,106.67274
109.5,114.51402
108.9,103.39488
117.6,114.34945
90.7,107.34068
124.7,97.809784
80.6,99.4214
