Original,Predicted
97.2,86.98209
123.1,98.86057
73.2,116.04644
103.6,145.76308
99.3,90.728386
85.7,131.1939
76.6,84.22179
128.6,89.495346
128.9,110.52804
123.0,101.19849
106.3,92.96841
147.5,111.763504
154.2,93.21588
94.1,108.88041
115.5,110.1006
108.3,107.13584
87.3,107.53949
110.4,111.76263
148.6,110.53199
124.5,109.45719
78.4,104.0343
85.4,116.03569
130.8,120.80744
153.4,98.90649
146.8,102.874954
126.3,105.701294
103.8,106.160835
119.8,114.50169
90.5,123.045975
100.3,119.097176
79.5,98.87367
118.4,101.58799
53.3,102.347435
92.6,114.92603
164.7,99.153244
111.9,102.8456
118.1,94.71831
116.6,100.84973
125.7,105.09672
105.5,102.565445
115.8,99.78826
102.3,111.18609
106.6,96.0225
140.8,98.64133
112.3,120.80954
172.2,109.738495
112.8,105.64262
109.5,120.21552
99.8,113.29006
104.9,118.00405
122.5,110.267914
105.4,106.503944
124.3,105.56653
127.8,113.26226
98.7,107.33252
108.3,124.234726
100.8,108.63953
123.9,110.67763
127.4,101.19271
117.1,105.9433
107.2,110.83662
122.3,108.15558
52.8,111.95561
111.0,116.24815
129.2,95.077576
104.9,107.44726
141.4,93.98496
123.7,104.717926
86.3,113.61936
84.0,108.61195
104.5,106.08771
62.6,110.110374
