Original,Predicted
63.9,92.95953
80.0,91.18197
0.0,90.41094
114.2,100.52235
105.2,68.98401
100.0,88.92092
101.4,64.506165
140.7,97.99414
66.7,82.51327
125.3,108.1661
95.4,75.65237
132.4,113.10642
103.2,52.970245
108.7,122.022446
112.2,105.612816
77.6,114.29089
69.2,107.244675
108.0,122.62073
76.3,86.784035
70.7,110.97179
104.5,87.605804
118.2,107.233215
137.6,93.41789
98.6,94.772484
98.3,111.25757
112.4,97.50265
117.1,97.993164
102.1,110.70533
100.0,102.40726
123.5,98.92599
106.4,110.46116
130.9,116.260574
104.1,120.2553
125.7,117.68468
86.2,107.238304
126.4,124.33002
110.3,112.05302
108.5,120.53645
113.5,105.062126
110.1,124.22951
140.9,112.25713
108.8,120.97187
135.8,117.398
134.7,121.19471
131.0,116.28001
103.4,127.11003
119.0,129.35384
114.5,122.69072
99.2,128.6808
90.0,117.38768
145.9,130.98328
106.2,110.00258
112.8,127.7033
105.5,116.31738
101.8,131.79973
116.1,109.80397
81.0,116.89326
