Original,Predicted
135.7,110.32389
90.4,108.19263
147.9,107.31811
114.4,108.85321
103.7,119.40554
100.1,106.68047
125.1,112.34976
75.3,113.78839
97.9,113.12488
104.9,88.47369
118.9,116.496796
94.4,82.19512
118.5,114.63852
111.6,97.685
113.8,103.158905
96.9,93.2905
104.6,113.70012
129.4,88.735634
130.3,98.86151
110.9,101.018005
144.8,111.59802
97.2,100.002495
117.6,121.0682
130.7,105.14348
96.5,118.75934
96.2,104.95551
120.2,105.038124
141.7,114.27689
99.5,111.02078
125.8,105.65618
110.8,118.21181
73.2,110.250534
107.1,106.63882
148.5,110.758835
147.6,97.79428
125.5,93.86048
127.4,109.86807
105.9,127.38913
137.0,113.496605
111.3,115.87925
126.1,121.37625
114.0,94.764
136.9,116.38419
110.4,121.278206
130.6,131.68105
98.8,113.594406
114.4,127.19056
137.3,103.17607
109.7,123.60826
0.0,109.53636
109.0,116.42246
128.6,86.304306
87.8,110.00358
84.2,72.74032
117.1,100.84431
